CD20	CD24	CD27	CD38	IgD	id
22871	1529	708	632	2453	1653	1
22873	1290	562	756	2865	1502	1
22876	1251	544	868	2655	1425	1
22882	3383	925	1	2408	2094	2
22883	928	504	768	2756	1637	1
22884	889	724	1510	3075	1624	1
22892	2608	1513	146	2081	1429	2
22893	3084	1347	246	2210	1973	2
22895	2653	1573	179	1813	1545	2
22897	1367	571	889	2515	1417	1
22898	1625	889	320	2497	1585	1
22900	3122	1237	468	2243	1718	2
22902	3204	1924	1	2124	1187	2
22905	1170	522	504	2117	1193	1
22906	3292	1313	535	1695	1714	2
22909	1316	535	360	2131	1096	1
22913	1438	636	623	2439	1568	1
22914	1307	481	584	2661	1149	1
22916	2663	972	122	2065	1197	2
22919	1459	459	776	2615	1407	1
22921	1515	302	2265	2122	1379	1
22923	1535	302	1050	2936	882	1
22924	1367	195	2470	2340	1164	1
22925	1404	666	737	2494	1670	1
22929	2615	784	225	1977	1659	2
22930	810	540	422	2763	1425	1
22931	1402	571	696	2719	1693	1
22932	1105	584	760	2706	1622	1
22934	1260	373	687	2334	1337	1
22935	3286	983	1	2084	1796	2
22936	3192	724	1	720	1615	2
22937	776	623	632	2786	1545	1
22939	1453	225	791	2195	1632	1
22940	1272	597	641	2787	1311	1
22941	1048	328	495	2881	1174	1
22942	1469	440	593	3117	1483	1
22943	1469	495	882	3180	1530	1
22944	1149	436	449	1091	1504	1
22946	1379	571	504	2523	1444	1
22947	1199	544	772	2742	1691	1
22948	1500	662	708	2182	1679	1
22952	3106	1863	1	2347	1731	2
22954	1417	584	784	2670	1269	1
22955	588	535	969	2674	1565	1
22957	975	280	2598	2943	1356	1
22958	1599	553	899	2841	1623	1
22959	791	760	905	1704	1574	1
22961	1404	666	615	2667	1587	1
22962	3086	1844	1	2214	1612	2
22963	1637	526	391	2792	1430	1
22965	1423	508	584	2332	1467	1
22966	2511	1731	355	2165	1571	2
22967	1592	580	615	2894	1272	1
22968	1410	562	780	2177	1343	1
22971	1781	553	615	3319	1086	1
22972	1523	459	267	2515	1729	1
22973	1096	486	840	2370	1466	1
22974	2737	1699	150	2218	1142	2
22976	3030	729	1	1680	1587	2
22979	3209	1105	658	1857	1582	2
22980	3196	1513	49	2547	1597	2
22983	1645	571	1101	2682	1432	1
22986	1226	593	535	2891	1493	1
22988	1541	490	2347	3260	1322	1
22989	1037	687	878	2780	1470	1
22992	3210	1474	1	2483	1621	2
22993	1454	575	602	3304	1418	1
22996	1091	641	75	2963	1364	1
22998	2774	1749	1	2412	1078	2
22999	615	513	619	2616	1570	1
23001	1220	472	756	2408	1235	1
23003	1331	606	843	2894	1509	1
23004	1471	513	436	2371	1620	1
23005	3119	909	1	2081	1599	2
23009	2995	1001	138	1645	1733	2
23010	3084	1464	71	2375	1390	2
23015	1537	409	696	2627	1176	1
23018	885	477	619	2980	1524	1
23020	3044	821	225	1625	1300	2
23021	2947	1583	843	2063	1824	2
23023	3019	1356	1	1999	1932	2
23031	1394	522	575	3116	1649	1
23034	998	768	1098	3103	1661	1
23036	1476	733	1110	2486	1571	1
23039	1210	499	477	2527	1367	1
23040	1187	562	490	2887	1644	1
23042	1560	584	1378	2664	1495	1
23043	1668	768	2057	3175	1170	1
23044	749	449	799	2376	1343	1
23046	3089	803	1	2224	1694	2
23047	3082	615	204	1725	1396	2
23048	1390	606	636	3163	1580	1
23050	3246	2035	49	302	1816	2
23051	795	187	810	2965	1170	1
23052	2383	1058	225	2020	1491	2
23053	1210	373	526	2292	1639	1
23056	1489	477	784	2730	1513	1
23059	1172	418	791	2905	1429	1
23060	2901	1546	267	1922	1789	2
23061	1260	593	912	3035	1540	1
23062	3100	1374	130	2129	1688	2
23063	1586	602	130	2629	1543	1
23064	641	666	918	2788	1602	1
23065	1133	658	683	2895	1787	1
23066	1220	495	895	2717	1493	1
23069	1489	875	280	2478	1582	1
23070	986	382	696	3081	1419	1
23071	1220	490	788	2280	1499	1
23075	1048	377	645	2242	1339	1
23076	1350	593	517	2053	1374	1
23078	975	571	320	2077	1307	1
23083	3349	1331	1	2083	1387	2
23084	1631	850	708	3117	1334	1
23085	1491	481	741	3134	1489	1
23086	3203	1350	272	1886	1671	2
23087	3184	1144	1	1929	1622	2
23090	1302	320	791	2502	1580	1
23091	953	427	2096	1789	1176	1
23092	2353	1073	449	1837	1539	2
23094	1334	431	508	3074	1683	1
23099	1264	562	267	2504	1680	1
23100	2787	1558	220	2369	1627	2
23102	1341	544	840	2497	1517	1
23105	3818	2066	468	216	1476	2
23107	989	641	885	2495	1715	1
23108	1490	364	741	3262	1214	1
23109	3132	1554	1	2224	905	2
23113	1195	615	795	2199	1753	1
23115	3087	1678	98	1647	1622	2
23116	1430	395	170	2954	1157	1
23117	3176	1580	544	2188	1670	2
23118	700	404	1001	2450	1415	1
23119	3191	788	64	2180	1470	2
23121	3178	1066	30	1897	1954	2
23122	1395	875	1045	2483	1547	1
23123	3360	2201	216	1992	1539	2
23124	1297	463	1029	2458	1516	1
23127	1716	649	499	2817	1488	1
23128	1716	588	391	2872	1307	1
23129	1138	623	351	2021	1629	1
23130	1430	463	712	2544	1476	1
23131	857	623	422	2536	1768	1
23132	3291	1676	175	1657	1691	2
23133	1500	427	535	3227	1276	1
23135	1249	422	342	1743	1393	1
23137	1248	666	998	2758	1481	1
23139	1757	645	549	2981	1628	1
23140	2780	2098	588	1902	1276	2
23141	2758	1420	1	2239	1349	2
23143	864	540	784	2661	1126	1
23144	3361	2217	400	814	2217	2
23145	1307	280	658	2182	1402	1
23147	2687	1446	34	1917	1625	2
23148	1540	436	641	2955	1495	1
23149	3265	1920	1	1216	2215	2
23150	1199	623	864	2922	938	1
23151	2923	857	208	1608	1381	2
23153	3463	1484	1	504	1453	2
23154	1387	440	729	2449	1591	1
23156	962	440	431	2109	1294	1
23157	1595	1018	1081	2229	1562	1
23158	1055	584	791	2918	1438	1
23159	1439	440	729	2720	1527	1
23164	1210	355	454	2652	1716	1
23166	895	641	712	2881	1585	1
23168	1412	780	400	2408	1748	1
23169	959	566	562	1995	1575	1
23170	1425	641	645	2822	1524	1
23171	3352	1485	1	2089	2002	2
23172	1650	696	267	2910	1640	1
23173	1694	965	1300	2614	1540	1
23174	1472	440	733	2158	1441	1
23177	3291	1496	1	2350	1820	2
23178	1596	413	1015	2974	1481	1
23179	1124	696	764	2234	1391	1
23182	1429	799	481	3198	1396	1
23183	733	821	477	2549	1628	1
23184	3055	708	1	2017	1523	2
23185	3131	1157	98	2114	1341	2
23187	1773	704	404	3140	1513	1
23190	3211	1891	49	2130	962	2
23192	1611	803	615	2684	1636	1
23194	1499	969	947	2350	1636	1
23195	1144	490	1960	1827	1470	1
23196	1738	571	764	2900	1752	1
23198	1212	468	436	2267	1476	1
23199	1378	737	1279	2673	1777	1
23200	1729	413	486	2805	1434	1
23202	1521	628	995	3005	1412	1
23204	3269	1386	1	2175	1666	2
23206	720	540	671	2239	1302	1
23208	1228	854	1026	2172	1752	1
23209	1566	854	912	2489	1596	1
23213	1366	566	623	2119	1573	1
23215	1119	553	1193	2360	1313	1
23216	1295	540	2094	2774	1460	1
23217	3126	1937	138	2370	1683	2
23218	3063	1026	1	2011	1322	2
23219	1495	391	2397	2065	1430	1
23220	1155	409	486	2655	1491	1
23226	2722	899	118	1816	1419	2
23227	1007	440	1702	2609	1473	1
23228	1117	610	610	2876	1603	1
23229	3271	1423	315	2374	1835	2
23230	3118	1538	114	2333	1066	2
23231	1657	355	544	2640	1631	1
23233	1474	337	965	2682	1353	1
23234	1625	593	472	3000	1525	1
23237	2491	1157	267	1882	1405	2
23245	3229	1023	1	2328	1863	2
23246	2774	1627	106	1295	1490	2
23247	1445	254	549	2807	1520	1
23249	1286	704	285	2655	1504	1
23255	1110	468	632	2608	1480	1
23258	1601	645	237	2714	1620	1
23262	1450	712	499	2573	1393	1
23263	1711	593	355	2633	1530	1
23264	662	602	724	1993	1624	1
23265	1394	449	814	1968	1498	1
23268	1083	481	544	2170	1251	1
23269	1445	504	749	2744	1494	1
23273	1018	315	602	2932	1189	1
23274	3185	2210	1	1	1464	2
23277	2921	1395	158	1682	1407	2
23278	1353	355	584	3027	1319	1
23281	850	636	477	2326	1567	1
23283	1541	671	588	2596	1564	1
23284	1640	645	962	2636	1629	1
23286	1408	571	679	2800	1700	1
23288	1502	409	490	2234	1674	1
23290	756	580	2256	2538	1377	1
23292	799	806	925	2414	1759	1
23296	3162	1566	400	2317	1898	2
23297	2982	1313	242	704	1629	2
23299	1042	632	606	2144	1538	1
23306	1696	557	293	3008	1199	1
23308	3184	1435	118	2193	1493	2
23309	1050	409	324	2339	1390	1
23310	977	692	508	2636	1539	1
23311	2843	1813	1	2250	1267	2
23313	3039	1673	1	2181	1756	2
23315	1423	610	666	2678	1497	1
23318	2882	892	250	1941	1292	2
23319	1311	449	391	2684	1548	1
23320	1172	504	953	3001	1409	1
23322	959	364	749	2030	1399	1
23323	1337	610	315	2919	1096	1
23324	857	418	427	2660	1339	1
23326	3269	1112	1	1673	1953	2
23327	3365	2490	679	1488	1788	2
23328	1468	683	623	2594	1587	1
23330	1632	513	720	3244	1422	1
23332	1552	445	468	2779	1530	1
23334	1105	593	641	1374	1492	1
23335	1162	477	486	2240	1650	1
23338	3206	1303	1	2020	1695	2
23339	854	540	806	2703	1277	1
23340	1081	495	575	2886	1209	1
23341	791	784	377	2672	1164	1
23343	1237	977	1058	2604	1680	1
23344	1325	276	749	2787	1540	1
23347	3038	1496	37	1985	1730	2
23348	1713	342	716	2791	1532	1
23350	1531	526	784	2881	864	1
23352	1418	623	571	2096	1606	1
23353	3142	1670	654	2051	1605	2
23355	1418	636	1117	2420	1637	1
23356	969	733	712	2772	1654	1
23358	760	544	328	2474	1458	1
23359	1235	302	1903	2234	1352	1
23363	832	364	2287	2654	1385	1
23364	1644	422	821	2545	1396	1
23366	1613	454	566	2697	1544	1
23367	1352	597	1174	2340	1297	1
23370	1784	571	1029	2622	1584	1
23375	1436	377	760	3035	1419	1
23376	679	662	540	2314	1442	1
23381	3318	1086	1	2204	1265	2
23382	1142	692	495	2214	1385	1
23385	1569	1	3084	2390	1652	1
23386	3072	1511	91	1851	1654	2
23387	3328	1226	342	2215	1819	2
23390	1	118	3263	2307	1667	1
23392	909	593	764	2514	1349	1
23394	2998	1151	1	2054	1787	2
23395	972	427	490	2606	1258	1
23398	1015	566	745	1636	1475	1
23399	1004	360	549	2595	1441	1
23400	1390	499	784	2924	1435	1
23401	1026	535	427	2132	1439	1
23402	3084	1841	1	1875	1239	2
23404	158	1205	2377	3651	1690	1
23407	692	526	427	2774	1371	1
23409	1178	641	531	2395	1594	1
23411	1523	623	671	2814	1394	1
23412	3099	1176	1	1995	1305	2
23414	3213	1485	472	1711	1682	2
23416	1435	741	481	1984	1565	1
23420	1453	606	540	2604	1532	1
23421	2834	468	146	1212	1327	2
23422	1228	526	636	2641	1467	1
23423	3393	1880	1	2277	1904	2
23424	843	662	628	2696	1413	1
23425	2874	1319	477	1936	1531	2
23429	1438	606	868	2744	1375	1
23430	1086	373	892	3048	1538	1
23432	1220	764	1101	2346	1516	1
23433	3091	1144	106	1837	1494	2
23435	3173	1413	1	2412	1511	2
23438	649	459	2100	3016	1543	1
23440	1045	768	724	1895	1541	1
23441	1700	404	360	2957	1066	1
23445	3192	716	1	2075	1527	2
23446	1559	431	342	3102	1325	1
23448	3309	1498	1	2889	1701	2
23454	1404	440	575	2644	1457	1
23456	909	490	557	2544	1497	1
23457	2840	788	1	1766	1162	2
23459	1199	495	998	2837	1274	1
23460	3066	925	64	1740	1654	2
23461	1597	324	649	3030	1485	1
23462	1086	641	671	2758	1385	1
23465	791	445	619	2542	1284	1
23466	1282	540	382	2903	1405	1
23467	821	481	562	2723	1255	1
23471	3419	1284	1	2199	1328	2
23474	1220	422	649	2704	1633	1
23477	1066	658	666	1679	1570	1
23479	1344	377	440	2872	918	1
23481	1037	704	615	2495	1787	1
23482	847	481	575	2051	1548	1
23485	1454	615	285	2696	1655	1
23486	1435	531	928	3101	1522	1
23487	2778	1470	4	2024	1549	2
23490	1404	427	246	2887	1559	1
23491	1045	557	649	2643	1514	1
23494	2759	1861	395	2510	1284	2
23498	3215	1565	1	2376	1451	2
23499	1135	400	535	2156	1505	1
23500	814	641	610	2793	1518	1
23503	1774	597	373	3021	1668	1
23512	3253	1300	1	2161	1695	2
23515	3172	1996	1	2313	1746	2
23518	1481	504	749	3141	1446	1
23521	1289	526	724	2435	1476	1
23523	1639	847	1463	2737	1302	1
23524	1240	606	2158	2596	1517	1
23526	1390	628	427	2758	1573	1
23530	821	431	716	1894	1129	1
23531	1548	641	632	2550	1502	1
23535	3142	1073	1	2250	1582	2
23537	3132	1091	1	2578	1193	2
23538	3185	1088	1	2132	1853	2
23540	1289	733	440	2308	1472	1
23541	1117	454	486	2053	1586	1
23542	3171	1218	1	2343	1563	2
23547	1644	535	588	1977	1438	1
23548	3180	1224	30	2479	1593	2
23549	1122	749	1710	2649	1446	1
23551	1516	840	895	2077	1535	1
23552	1426	549	857	2947	1436	1
23555	1439	449	666	2767	1199	1
23556	1471	391	799	3019	1462	1
23557	986	445	588	2718	1444	1
23558	1551	400	1226	2518	1220	1
23559	3237	1669	1	1719	1911	2
23561	2949	1708	285	2319	1716	2
23562	3091	1586	553	2091	1700	2
23563	1045	623	597	2419	1541	1
23565	788	382	490	2498	1463	1
23566	806	553	584	2516	1785	1
23568	1577	636	1174	2103	1505	1
23571	1461	535	675	3031	1464	1
23572	2979	1407	333	2034	1521	2
23575	1630	780	1149	2920	1530	1
23578	3150	2133	15	1620	1754	2
23581	3307	1450	1	1980	1684	2
23589	692	540	597	2771	1647	1
23591	1126	733	440	2368	1577	1
23593	1680	549	593	3078	1512	1
23594	1353	400	850	2746	1352	1
23595	3152	1258	829	2023	1582	2
23596	1178	486	597	2400	1448	1
23597	806	377	499	2325	1640	1
23599	1398	575	1566	2952	1662	1
23601	1325	499	692	2770	1531	1
23605	2604	1012	166	1937	1697	2
23611	3211	1160	1	2295	1784	2
23613	934	463	850	2006	1426	1
23614	947	517	580	1680	1552	1
23615	1478	346	409	2230	1651	1
23617	2982	1673	1	2226	1220	2
23618	1586	597	641	3011	1437	1
23620	1303	1068	806	1866	1781	1
23624	1625	513	351	3094	1290	1
23626	3131	1772	1	2280	2123	2
23627	3234	1007	1	1990	871	2
23631	1176	636	1149	3383	1632	1
23632	899	508	486	1605	1522	1
23633	1360	733	575	2832	1289	1
23634	628	700	580	2877	1625	1
23635	2404	1151	114	1781	1428	2
23636	1554	692	409	2546	1668	1
23637	1181	535	427	2394	1608	1
23639	1201	654	871	2277	1578	1
23640	1149	628	829	1982	1508	1
23642	892	645	992	2275	1371	1
23644	1563	490	2494	3125	1502	1
23646	3158	983	1	2051	1448	2
23647	3253	1404	1	1983	1550	2
23648	2761	1454	499	1707	1664	2
23650	1629	658	1415	2517	1324	1
23652	3259	1391	708	2424	1947	2
23653	1176	477	749	2932	1446	1
23654	1253	615	733	2682	1475	1
23656	854	535	649	1866	1551	1
23657	814	704	905	2912	1357	1
23659	1117	623	508	1673	1568	1
23660	3026	1269	540	2076	1985	2
23664	3214	1478	391	1943	1675	2
23665	1168	562	553	2575	1600	1
23666	998	526	868	3049	1393	1
23667	3141	1488	495	1939	1926	2
23668	1071	495	654	2373	1359	1
23669	3450	1671	1	1648	2009	2
23670	1654	597	1407	2693	1267	1
23671	1492	490	977	2834	1600	1
23672	1178	454	404	1496	1328	1
23673	3055	1441	1	1144	1526	2
23674	3355	1260	1	1716	1314	2
23677	1419	522	619	2487	1428	1
23681	3072	1325	1	1922	1253	2
23682	1199	459	337	2676	1534	1
23685	2879	1600	1	2129	1944	2
23686	2366	280	3182	3109	1668	1
23687	1495	315	540	3061	1300	1
23688	1287	654	818	3065	1479	1
23689	1207	645	836	1689	1554	1
23690	2943	1547	23	2141	1015	2
23693	3285	2383	377	597	1502	2
23694	1281	692	549	2799	875	1
23695	1395	636	1157	2714	1577	1
23698	3112	1582	386	1973	1836	2
23701	1314	776	1588	2550	1604	1
23703	3157	1112	263	1818	1500	2
23704	956	386	1791	2411	1343	1
23706	1593	328	2982	3208	1594	1
23708	3311	1687	1	1131	1394	2
23709	1195	526	459	2452	1456	1
23710	1712	553	1684	2944	1073	1
23712	3223	1237	1	2194	1624	2
23713	969	566	440	1758	1420	1
23714	1702	1058	2240	3000	1224	1
23715	645	623	716	1989	1568	1
23716	3139	737	1	1884	1441	2
23718	1207	504	843	2726	1575	1
23719	2879	1370	150	2006	1489	2
23720	983	623	938	2385	1497	1
23723	983	526	733	2758	1381	1
23727	1410	377	360	2063	704	1
23728	1328	645	760	2476	1303	1
23729	1519	404	522	2844	1563	1
23730	944	814	857	2960	1614	1
23731	1628	615	418	2729	1514	1
23733	1571	606	459	1738	1565	1
23735	1363	619	700	2801	1497	1
23736	1664	440	522	3145	1403	1
23737	1456	700	1160	2181	1716	1
23740	1522	382	588	2368	1559	1
23741	836	472	535	2731	1515	1
23744	1631	610	575	1874	1490	1
23746	1654	463	588	3104	1446	1
23747	1404	306	566	2967	1251	1
23749	998	641	956	2437	1593	1
23753	2937	1081	351	2040	1486	2
23755	2969	1086	1	1689	1556	2
23757	1201	679	508	1793	1373	1
23758	3353	729	1	1721	1458	2
23759	1548	449	803	2525	1499	1
23760	2946	986	259	2320	1466	2
23763	1088	427	892	2731	1463	1
23765	986	658	821	2625	1763	1
23767	1098	602	662	2250	1270	1
23772	1226	368	768	2665	1444	1
23775	1588	878	972	2668	1436	1
23776	1415	522	658	2127	1382	1
23780	992	649	584	2341	1412	1
23783	1556	619	449	3103	1646	1
23785	2987	1674	1	2669	1581	2
23787	1528	513	272	2251	1541	1
23794	799	531	386	3435	1580	1
23795	3480	784	1	2778	2030	2
23796	1718	619	1611	3004	1462	1
23797	2774	986	233	1969	1532	2
23798	1086	517	557	1478	1512	1
23799	2925	925	225	2048	1308	2
23800	1555	562	477	2317	1428	1
23803	3225	1544	1	580	1485	2
23805	1745	658	749	2258	1525	1
23806	1341	422	700	2590	1405	1
23810	947	504	829	3063	1635	1
23818	977	696	753	2082	1448	1
23821	1231	495	1124	3170	1604	1
23823	1140	427	571	2151	1131	1
23827	1290	602	544	2771	1400	1
23828	632	373	400	2458	1267	1
23834	3178	1321	154	1398	1733	2
23835	1458	562	440	2804	1495	1
23840	1240	724	459	2431	1538	1
23841	1782	658	382	3016	1572	1
23844	2911	1324	162	2021	1832	2
23849	1532	658	1310	2403	1861	1
23850	1260	531	724	2646	1391	1
23854	3281	1242	1	1897	1422	2
23855	3132	1307	1	1772	1755	2
23856	1523	544	106	3053	1450	1
23857	938	535	768	1619	1565	1
23859	1277	445	628	2951	1464	1
23860	3070	1593	250	2132	1494	2
23863	1233	549	427	2636	1415	1
23865	1354	526	2508	3008	1289	1
23866	1468	571	580	2792	1464	1
23867	1467	306	436	3043	1431	1
23868	1374	729	692	1872	1353	1
23869	1267	696	692	2269	1428	1
23870	1294	449	700	2394	1443	1
23878	2849	1486	19	2331	1425	2
23881	1226	368	799	2135	1647	1
23885	1374	575	526	2869	1274	1
23886	1142	597	840	3017	1363	1
23890	1687	580	716	3013	1398	1
23891	941	696	784	2983	1503	1
23892	1292	513	440	3235	1542	1
23895	875	584	562	2990	1410	1
23896	1642	571	540	2738	1277	1
23900	1507	645	418	2662	1524	1
23902	3032	1461	499	2139	1604	2
23906	3120	1272	1	2311	1877	2
23909	1310	289	696	2140	1460	1
23910	1317	597	1135	3035	1519	1
23911	1328	662	1012	2964	1328	1
23914	1174	623	632	1556	1571	1
23918	1716	645	449	2589	1732	1
23922	1330	654	745	2546	1678	1
23923	1170	364	553	2359	1446	1
23925	1508	499	513	2043	1580	1
23929	1484	400	799	3170	1594	1
23930	1472	272	540	2534	1327	1
23932	1356	418	400	2206	1264	1
23933	1488	584	386	2896	1286	1
23934	1151	654	1410	2662	1547	1
23935	2931	1313	481	1984	1466	2
23936	892	861	553	1617	1499	1
23939	1267	566	645	2499	1331	1
23940	150	468	2345	2164	1377	1
23944	1253	562	1418	2570	1466	1
23945	1698	571	671	2744	1504	1
23946	1400	675	986	2731	1608	1
23948	1237	675	553	2245	1518	1
23949	1178	854	364	2335	1660	1
23951	584	522	463	2071	1490	1
23953	623	806	593	1712	1531	1
23954	1551	636	938	2669	1482	1
23955	3109	1483	71	2230	1466	2
23957	3241	1303	404	2080	1387	2
23958	1260	562	293	2123	1282	1
23960	3217	2685	1	776	1441	2
23961	3191	1540	468	2071	1941	2
23963	3268	1310	1	2088	1590	2
23964	1289	597	422	2730	1444	1
23966	2860	1413	1	864	1476	2
23967	1643	615	311	2993	1216	1
23970	671	708	768	2265	1590	1
23971	1450	513	641	1464	1422	1
23974	814	571	749	2298	1532	1
23977	956	440	1255	2624	1396	1
23978	1532	472	175	3163	1500	1
23979	938	580	531	2443	1499	1
23980	776	977	562	2232	1625	1
23981	1480	645	440	3018	1360	1
23982	1544	544	409	2385	1096	1
23983	2960	1474	1	2472	1482	2
23985	692	597	895	2852	1590	1
23986	3172	784	1	2229	1721	2
23989	1437	829	889	2867	1565	1
23990	1277	449	382	1922	1561	1
23995	1410	395	741	2545	1300	1
23996	3431	1487	1	2503	1666	2
23999	3220	2148	23	508	1657	2
24000	2702	788	216	2069	1319	2
24003	1573	225	606	2650	1368	1
24006	3213	1454	158	2084	1707	2
24007	3190	1408	508	1773	1777	2
24009	928	636	700	1736	1249	1
24010	1203	597	938	2444	1474	1
24011	2623	571	2156	2599	1686	1
24012	1078	454	753	2434	1417	1
24013	1675	504	1135	2361	1678	1
24015	1135	237	373	1776	840	1
24016	1314	606	615	2707	1189	1
24020	1618	597	477	2693	1364	1
24022	1777	557	2525	2325	1431	1
24027	1366	220	829	3171	1444	1
24030	1779	632	311	3110	1548	1
24032	1240	468	760	2376	1494	1
24035	1759	513	566	2804	1601	1
24040	1140	517	1510	2727	1409	1
24041	662	593	700	1527	1573	1
24044	2888	1264	1	1688	1836	2
24045	3377	1383	237	2335	1778	2
24046	3259	1623	1	2341	1964	2
24048	1458	1328	980	1371	1209	1
24051	947	645	780	3176	1778	1
24052	3351	580	1	1142	1541	2
24054	1448	679	956	2309	1613	1
24056	1484	671	495	3127	1693	1
24058	969	623	413	1872	1524	1
24060	2771	1387	150	2132	1606	2
24061	641	513	818	2999	1587	1
24062	1481	463	1249	2605	1470	1
24065	1251	821	593	2825	1450	1
24067	1319	584	549	2205	1762	1
24068	675	720	649	1566	1514	1
24071	1112	571	708	2365	1303	1
24073	3059	1210	98	1282	1386	2
24075	2569	2213	575	1018	1443	2
24078	995	602	562	2278	1509	1
24081	1078	696	1529	2607	1592	1
24083	1021	477	791	2461	1512	1
24084	1721	666	553	2982	1387	1
24088	1228	741	764	2885	1605	1
24089	899	562	975	2097	1287	1
24090	1609	687	821	1548	1420	1
24091	1439	708	575	2185	1584	1
24092	3067	1299	1	2322	1821	2
24097	1611	477	692	2707	1303	1
24099	1725	662	1305	2645	1712	1
24100	1498	679	645	2430	1382	1
24101	1185	382	836	2958	1464	1
24102	3290	662	183	989	1564	2
24104	1313	463	459	2993	1483	1
24105	1373	704	922	2810	1552	1
24106	989	593	436	1677	1276	1
24108	2967	649	83	1804	1402	2
24109	950	619	495	2264	1635	1
24110	1502	404	1299	3304	1499	1
24111	1195	422	733	2964	1480	1
24113	3323	1537	1	1989	2088	2
24114	1373	404	183	3284	1382	1
24115	2653	1385	333	2020	1820	2
24117	1073	495	704	2649	1088	1
24118	1472	692	934	2991	1652	1
24119	1153	445	610	1491	1412	1
24120	3303	980	118	1966	1395	2
24123	1349	708	687	2166	1652	1
24125	3271	1812	632	2355	1973	2
24127	1193	632	1842	1949	1472	1
24128	2361	2142	580	1608	1545	2
24129	1363	445	597	2938	1403	1
24131	1228	504	1336	2240	1516	1
24136	3475	1459	436	2227	1875	2
24137	1029	535	463	2367	1353	1
24139	1451	508	2518	2757	1437	1
24140	1029	597	700	2104	1538	1
24142	3150	1679	696	2139	1442	2
24143	1058	508	687	2713	1359	1
24144	1249	597	575	1840	1564	1
24145	1466	504	899	2662	1678	1
24146	998	662	895	2477	1371	1
24149	1603	645	311	2970	1482	1
24151	3111	909	187	1770	1863	2
24152	1274	606	791	2259	1571	1
24154	1258	422	267	2255	1590	1
24156	931	499	788	2450	1133	1
24157	1444	692	649	2142	1697	1
24159	1466	246	712	2597	1499	1
24160	1337	495	499	2480	1574	1
24163	1424	632	422	2461	1453	1
24164	3200	1021	1	1914	1892	2
24165	3038	975	254	1983	1851	2
24166	1290	658	619	1768	1390	1
24167	1098	531	632	2984	1410	1
24169	1564	544	784	2469	1512	1
24171	2832	749	12	1674	1559	2
24173	1386	364	584	3154	1446	1
24174	1311	606	580	2447	1474	1
24176	606	531	679	3061	1076	1
24177	885	593	400	2565	1443	1
