CD14	CD23	CD3	CD19	id
75	37	508	72	7
15	182	572	223	7
124	262	43	520	2
129	85	571	248	7
168	334	304	211	4
100	267	544	302	7
228	302	300	198	4
128	180	235	214	1
110	148	591	196	7
165	296	310	280	5
145	305	238	260	5
147	290	228	208	4
238	266	197	175	4
126	0	314	212	1
72	0	531	304	7
363	127	276	287	5
195	264	275	101	4
174	270	274	295	5
586	292	269	144	6
229	385	204	254	8
268	273	240	264	5
200	318	280	225	4
193	300	315	285	8
0	231	540	153	7
66	217	543	224	7
121	209	104	296	5
351	380	217	373	8
569	275	427	246	6
105	397	0	547	2
160	87	551	164	7
196	319	280	229	4
119	253	368	237	5
210	342	271	180	4
115	0	615	311	7
264	331	295	260	8
48	142	136	164	1
214	317	280	254	8
175	329	276	126	4
97	31	208	130	1
100	88	603	235	7
213	290	560	308	7
151	162	242	270	5
199	303	286	206	4
162	223	574	157	7
181	299	317	221	4
172	310	283	199	4
115	365	255	274	5
166	475	281	323	8
223	291	303	275	8
152	85	563	266	7
177	258	247	300	5
82	204	566	273	7
321	0	225	67	1
170	232	548	285	7
237	267	312	294	8
43	236	113	231	1
236	248	314	310	8
94	502	24	359	2
220	216	266	140	4
241	315	259	317	8
273	329	321	210	8
38	0	573	66	7
222	300	281	207	4
93	0	566	78	7
266	295	167	476	5
166	146	573	282	7
195	270	263	259	5
223	271	225	279	5
235	224	269	334	5
248	305	297	264	8
236	305	243	242	4
162	317	289	344	5
274	307	240	195	4
651	116	175	286	6
146	201	591	336	7
186	295	318	281	5
256	224	307	315	5
148	289	306	345	5
516	610	684	465	9
116	0	625	262	7
657	224	199	288	6
146	57	561	187	7
187	339	253	247	4
159	275	314	248	5
195	214	592	514	7
189	294	304	292	5
197	238	296	238	5
154	119	613	230	7
238	292	247	263	5
40	104	508	116	7
335	425	391	342	8
254	257	206	291	5
117	225	594	146	7
185	306	302	262	5
211	241	327	182	4
290	173	269	176	4
147	256	222	278	5
170	152	115	207	1
264	217	282	264	5
252	197	197	217	5
176	0	616	323	7
180	262	302	322	5
167	204	619	311	7
280	471	275	533	3
279	272	504	285	8
53	161	579	277	7
261	274	260	247	4
255	278	261	292	8
290	262	283	207	4
210	284	256	229	4
107	90	335	172	1
155	118	583	309	7
222	191	197	283	5
37	0	567	200	7
113	173	155	166	1
204	283	309	238	4
215	261	216	267	5
166	206	310	180	4
182	255	339	278	5
141	225	186	137	1
52	184	424	44	7
610	289	238	184	6
166	20	507	96	7
180	150	241	216	1
190	294	299	248	5
0	130	531	205	7
21	402	65	476	2
77	134	637	240	7
118	128	505	198	7
78	187	379	102	4
0	123	538	182	7
612	398	418	336	9
124	172	522	310	7
0	55	579	217	7
213	260	257	306	5
98	174	550	188	7
77	299	106	290	5
582	734	623	448	9
25	149	150	131	1
55	0	586	210	7
71	192	593	273	7
39	61	574	323	7
156	239	537	100	7
647	143	231	230	6
171	215	638	302	7
53	58	137	241	1
264	317	324	330	8
122	130	535	269	7
222	265	240	324	5
159	176	501	183	7
209	0	240	266	1
144	105	573	242	7
93	170	559	184	7
228	275	242	204	4
197	328	308	268	8
0	25	561	194	7
171	278	358	202	4
241	313	290	202	4
315	388	350	377	8
0	122	583	339	7
107	150	534	229	7
251	322	290	282	8
198	306	206	268	5
149	195	239	0	1
273	304	249	265	8
331	209	312	302	8
65	0	582	226	7
206	328	281	0	4
118	19	476	245	7
29	117	571	283	7
82	116	514	219	7
34	453	41	535	2
183	314	235	314	5
202	317	343	297	8
334	284	256	204	4
266	285	270	275	8
153	138	534	134	7
685	0	168	285	6
38	0	329	121	1
192	103	615	199	7
106	0	504	246	7
209	203	572	223	7
69	64	537	250	7
433	619	662	427	9
101	198	125	60	1
114	266	388	302	5
121	247	544	236	7
627	141	259	287	6
83	181	539	255	7
114	26	210	256	1
0	0	520	268	7
90	134	550	195	7
199	257	326	326	5
11	92	496	163	7
175	17	538	173	7
233	94	269	181	1
176	320	314	298	8
231	282	206	213	4
80	188	545	224	7
332	289	260	215	8
175	328	268	313	5
151	14	496	168	7
240	213	263	497	5
56	140	151	70	1
264	319	273	243	8
187	272	192	288	5
0	186	35	228	1
73	144	561	300	7
179	151	544	318	7
171	319	257	281	5
155	215	570	245	7
238	241	287	273	5
250	233	181	25	4
236	296	201	224	4
236	261	205	293	5
106	111	558	289	7
0	629	136	426	2
237	318	300	274	8
177	258	250	261	5
133	115	559	277	7
21	490	206	490	2
186	180	254	312	5
119	77	534	225	7
23	63	594	295	7
158	57	509	224	7
179	129	215	198	1
95	223	468	254	7
105	192	541	250	7
95	154	82	129	1
101	115	586	302	7
163	165	252	288	5
21	109	587	214	7
261	335	313	234	8
166	233	245	187	4
57	159	591	287	7
274	317	312	237	8
206	285	279	183	4
622	215	206	269	6
162	195	511	262	7
121	262	569	227	7
392	387	433	279	8
311	271	303	220	8
234	231	321	300	5
284	334	466	326	8
260	225	256	237	5
585	245	302	278	6
36	218	583	294	7
225	227	271	259	5
150	265	231	261	5
138	0	616	293	7
316	366	358	357	8
120	230	583	273	7
177	0	126	203	1
312	379	380	345	8
236	311	356	344	8
0	611	194	493	2
106	8	408	258	7
185	268	256	282	5
36	149	513	241	7
290	307	282	272	8
167	283	256	285	5
515	676	513	409	9
237	317	279	165	4
583	596	686	474	9
203	232	282	312	5
181	0	595	243	7
167	250	598	212	7
193	266	285	272	5
165	173	561	279	7
225	145	264	307	5
76	173	522	252	7
384	380	549	231	8
182	215	537	236	7
315	388	303	311	8
103	43	598	229	7
187	328	306	307	8
172	135	564	106	7
147	52	506	74	7
225	262	290	286	5
113	82	157	502	5
212	258	285	232	4
33	167	56	124	1
154	253	527	252	7
170	289	253	261	5
97	461	55	493	2
100	303	218	211	5
77	0	608	252	7
161	245	276	212	4
253	337	288	307	8
84	198	546	147	7
145	282	173	262	5
209	277	269	272	5
169	96	556	190	7
619	294	174	253	6
177	47	578	272	7
89	166	447	159	7
33	163	102	175	1
94	151	509	232	7
157	258	156	99	1
299	345	328	383	8
221	346	346	289	8
79	181	200	132	1
61	495	71	471	2
226	311	313	217	4
203	355	282	280	8
135	330	247	226	4
212	277	263	262	5
180	95	192	144	1
77	229	549	69	7
284	192	284	255	5
594	541	515	428	9
503	336	304	298	6
252	255	254	263	5
215	243	266	282	5
125	160	174	229	1
127	170	571	114	7
226	297	292	238	4
171	166	542	214	7
14	437	15	357	2
154	274	262	311	5
148	0	596	207	7
166	161	531	235	7
299	354	273	227	8
53	0	621	201	7
215	189	303	228	5
170	195	573	269	7
217	222	304	292	5
244	283	254	162	4
141	169	164	260	1
109	75	576	170	7
120	0	161	114	1
235	255	229	104	4
222	201	285	308	5
105	125	580	213	7
69	0	600	130	7
71	126	513	219	7
218	200	284	222	4
193	588	0	491	2
395	448	421	605	3
50	217	586	265	7
123	155	580	172	7
211	251	572	168	7
59	137	588	160	7
108	236	560	268	7
140	280	69	532	2
190	329	317	278	8
145	122	537	234	7
178	63	203	96	1
133	241	530	196	7
243	274	321	247	8
142	166	554	144	7
291	260	280	235	8
400	333	260	134	4
530	121	267	256	6
162	195	525	293	7
145	149	125	79	1
128	206	542	181	7
92	324	263	158	4
127	201	597	246	7
272	291	301	275	8
112	218	592	257	7
235	359	289	368	8
115	240	459	229	7
286	289	308	290	8
63	157	620	207	7
187	184	494	160	7
98	214	224	215	1
140	195	564	102	7
341	420	373	327	8
170	96	552	244	7
168	271	139	228	5
348	403	391	386	3
251	272	294	265	8
8	158	552	258	7
89	135	548	193	7
82	214	115	290	1
136	0	565	241	7
130	250	347	293	5
220	288	274	246	4
248	199	310	185	4
237	277	251	311	5
334	203	287	233	4
184	355	379	264	8
49	149	444	270	7
224	214	312	287	5
207	258	275	256	5
200	215	262	105	4
100	33	568	298	7
499	611	649	362	9
0	199	584	285	7
652	6	261	283	6
226	289	243	262	5
125	244	283	77	4
227	202	506	192	7
108	237	523	196	7
22	202	539	153	7
131	212	202	163	1
260	325	325	289	8
26	121	535	333	7
142	120	555	275	7
195	195	221	221	5
159	303	273	245	5
105	202	525	182	7
115	91	541	243	7
195	318	250	292	5
135	93	236	178	1
205	230	537	299	7
138	426	162	505	2
184	98	256	278	5
195	0	581	260	7
158	100	117	148	1
159	147	603	310	7
215	248	84	461	5
141	262	258	286	5
146	198	524	226	7
193	493	170	371	2
190	314	281	172	4
125	78	509	207	7
214	292	238	239	4
67	172	541	99	7
288	422	320	330	8
171	276	241	220	4
119	137	47	544	2
64	115	523	213	7
36	534	16	519	2
142	296	253	239	5
49	157	559	245	7
231	310	291	237	8
101	207	524	212	7
161	42	546	233	7
636	287	210	306	6
258	295	537	247	7
37	81	562	294	7
231	247	236	263	5
321	402	353	277	8
186	229	99	243	5
211	277	261	312	5
154	122	642	244	7
152	303	265	177	4
217	232	226	245	5
180	245	135	269	5
136	201	524	294	7
186	297	320	265	5
351	321	358	315	8
210	294	285	275	5
237	398	275	260	8
71	170	604	253	7
185	116	597	315	7
70	0	564	153	7
174	309	253	179	4
206	160	113	0	1
228	277	294	232	4
164	320	265	195	4
21	67	308	0	1
0	0	626	325	7
107	45	538	277	7
22	70	572	275	7
204	245	321	286	5
68	103	436	245	7
49	422	137	463	2
685	275	430	403	6
290	268	300	330	8
0	103	324	213	1
171	155	538	53	7
162	190	552	175	7
75	0	616	185	7
101	51	484	249	7
71	43	584	30	7
459	171	283	261	6
119	242	509	244	7
113	0	495	283	7
143	204	583	323	7
130	473	0	540	2
182	151	565	278	7
99	217	575	278	7
171	54	428	175	7
142	225	519	238	7
172	236	211	145	4
542	0	250	267	6
112	0	627	337	7
91	0	87	19	1
233	256	250	231	4
128	144	132	453	5
234	266	341	256	8
157	205	432	231	7
144	3	511	218	7
103	194	200	130	1
243	195	290	263	5
95	0	602	98	7
238	386	354	118	4
129	232	167	461	5
13	14	62	243	1
154	0	342	244	1
124	146	273	233	1
119	59	605	292	7
152	177	343	0	4
157	249	226	29	4
68	0	547	213	7
168	160	379	216	5
172	259	304	241	5
81	128	621	217	7
168	185	198	187	1
212	313	238	269	5
141	206	556	262	7
368	315	338	246	8
215	302	257	325	5
177	136	519	98	7
30	0	435	126	7
133	166	531	271	7
550	70	244	353	6
178	302	288	263	5
216	214	263	265	5
195	232	557	296	7
236	339	288	303	8
125	336	150	508	2
213	206	202	286	5
224	241	233	239	5
211	285	203	222	4
104	209	398	140	4
204	238	270	329	5
44	216	517	182	7
173	245	273	306	5
134	145	588	305	7
201	334	297	313	8
480	533	484	657	3
160	231	183	171	4
248	104	565	178	7
77	141	599	295	7
157	27	497	200	7
217	333	270	270	8
197	271	222	288	5
48	159	591	278	7
58	170	523	167	7
140	187	576	256	7
73	198	406	154	7
0	256	598	259	7
94	100	535	230	7
51	356	60	506	2
151	230	578	346	7
162	171	594	257	7
159	115	552	196	7
268	230	267	304	5
115	301	199	230	5
156	299	286	262	5
237	270	299	257	8
199	300	246	266	5
241	293	269	275	8
118	220	465	253	7
205	247	293	323	5
86	113	71	135	1
637	53	255	330	6
604	154	0	247	6
78	169	563	318	7
193	282	292	303	5
395	473	434	622	3
273	320	272	325	8
172	356	105	117	4
155	356	263	233	4
204	314	281	272	8
59	204	617	248	7
123	154	612	260	7
175	328	186	320	5
232	315	248	267	8
237	282	301	224	4
167	53	608	270	7
278	324	482	328	8
299	263	302	301	8
171	178	272	226	5
74	93	506	155	7
198	265	282	186	4
186	353	192	54	4
58	556	32	476	2
165	0	524	227	7
144	255	298	274	5
265	326	249	269	8
231	279	328	299	8
6	193	499	276	7
726	146	306	250	6
219	212	285	131	4
17	107	625	280	7
130	208	592	226	7
211	322	280	225	4
268	300	266	307	8
56	178	579	251	7
246	295	244	196	4
0	527	185	427	2
292	366	374	308	8
101	192	591	205	7
167	235	306	313	5
230	356	284	222	8
657	0	219	163	6
177	0	673	257	7
150	64	577	228	7
588	329	338	309	6
243	192	182	281	5
149	93	563	244	7
220	223	275	307	5
112	136	553	198	7
198	33	390	129	7
424	469	316	367	3
212	229	37	495	2
121	256	269	215	5
120	223	281	194	4
145	169	567	238	7
237	217	321	307	5
215	97	184	69	1
102	193	549	228	7
74	111	100	159	1
84	376	164	532	2
93	107	588	269	7
136	325	277	269	5
179	208	600	266	7
586	137	286	267	6
138	206	572	170	7
199	257	327	193	4
84	178	629	306	7
221	255	247	312	5
90	47	565	264	7
418	464	464	560	3
230	277	269	240	4
108	19	421	256	7
240	266	250	346	5
217	324	319	267	8
152	0	498	234	7
70	193	0	209	1
33	207	560	214	7
147	173	540	266	7
106	2	559	328	7
378	596	427	253	9
258	269	176	264	5
106	140	556	273	7
90	180	636	226	7
195	59	592	325	7
30	537	160	521	2
272	371	382	303	8
642	183	0	288	6
122	122	548	264	7
209	291	242	377	5
98	565	105	399	2
109	101	186	145	1
68	195	541	170	7
168	269	255	325	5
50	559	0	548	2
99	198	492	211	7
268	300	269	317	8
156	194	259	331	5
181	183	493	246	7
261	324	345	287	8
197	355	325	213	4
27	165	563	261	7
418	448	427	614	3
97	146	179	309	1
571	215	314	295	6
112	121	448	236	7
164	146	346	201	4
85	539	45	509	2
119	228	535	163	7
256	268	257	49	4
105	627	32	531	2
146	275	214	310	5
200	187	265	283	5
149	167	553	308	7
192	121	290	210	1
5	87	138	58	1
136	151	134	238	1
72	190	553	289	7
58	145	105	214	1
259	328	238	163	4
405	463	405	514	3
179	279	310	196	4
236	303	287	261	8
194	362	245	269	8
203	286	598	307	7
0	0	684	319	7
277	400	343	316	8
122	218	581	294	7
189	347	290	268	8
165	0	539	220	7
94	145	505	248	7
125	142	139	194	1
626	396	412	451	9
116	138	540	165	7
213	230	291	296	5
213	266	278	351	5
0	500	69	453	2
92	92	543	102	7
136	86	580	269	7
257	329	293	284	8
256	292	243	245	4
235	267	184	214	4
125	135	201	244	1
129	500	109	492	2
231	392	281	227	8
98	573	13	520	2
202	291	282	256	5
120	183	237	70	1
190	251	283	235	5
272	274	205	26	4
244	135	236	267	5
224	274	239	257	5
158	221	281	246	5
162	239	460	177	7
202	133	502	139	7
246	288	269	183	4
228	128	236	248	5
236	315	340	152	4
193	324	259	140	4
27	260	367	225	5
73	70	134	501	5
134	169	539	103	7
214	246	310	332	5
164	233	275	251	5
125	255	534	240	7
577	161	243	324	6
110	78	538	193	7
171	354	214	274	5
126	47	593	262	7
252	193	280	261	5
160	0	521	222	7
169	130	196	169	1
474	516	532	397	9
676	714	610	487	9
47	319	278	228	5
100	133	129	215	1
212	341	317	272	8
30	619	106	495	2
50	153	121	258	1
222	346	279	160	4
169	248	561	239	7
78	162	536	238	7
118	196	571	237	7
52	193	564	169	7
221	182	261	296	5
224	348	297	305	8
588	212	294	279	6
242	314	249	224	4
105	205	122	560	2
288	399	342	340	8
153	41	529	244	7
232	231	276	274	5
240	351	373	287	8
8	122	540	274	7
495	644	466	403	9
200	318	252	210	4
201	358	334	278	8
87	126	573	282	7
108	180	563	260	7
222	274	324	254	8
182	148	567	179	7
68	31	591	177	7
326	356	361	386	8
175	295	278	271	5
182	281	214	227	5
174	124	571	206	7
169	288	296	296	5
76	490	150	483	2
228	302	283	300	8
165	282	235	208	4
0	114	125	217	1
154	69	537	291	7
141	218	566	235	7
0	39	589	215	7
405	463	432	576	3
107	37	550	243	7
325	331	315	311	8
28	121	118	211	1
155	249	473	0	7
416	359	340	153	8
326	278	296	291	8
70	66	428	190	7
0	140	597	273	7
199	166	169	191	1
103	548	175	503	2
138	231	184	18	1
149	112	549	228	7
475	525	484	619	3
181	30	545	286	7
93	310	144	322	5
257	322	299	289	8
366	428	376	408	3
181	256	273	274	5
227	303	262	207	4
246	218	237	280	5
51	133	563	243	7
68	219	511	303	7
42	178	544	96	7
109	205	596	304	7
113	0	581	258	7
108	59	545	257	7
656	129	300	293	6
248	306	280	279	8
289	302	294	302	8
220	341	342	97	4
294	283	258	332	8
78	598	273	486	2
136	32	551	111	7
141	166	651	339	7
296	312	335	333	8
121	231	395	132	4
93	33	558	206	7
112	238	22	473	2
201	288	244	270	5
218	313	377	185	4
165	177	258	306	5
186	167	214	260	5
626	100	247	291	6
236	316	261	227	4
247	339	348	349	8
159	137	571	300	7
199	0	573	223	7
174	179	580	270	7
629	105	260	261	6
168	157	653	225	7
240	321	249	146	4
58	119	370	262	7
358	274	312	322	8
0	0	577	125	7
129	0	551	279	7
127	194	552	315	7
259	304	326	232	8
70	616	62	471	2
117	56	605	320	7
194	210	256	253	5
59	197	91	4	1
74	191	551	294	7
136	192	237	162	1
159	191	558	282	7
214	332	333	256	8
209	287	283	280	5
170	24	561	170	7
105	0	485	204	7
197	253	241	279	5
39	168	518	224	7
169	27	567	181	7
144	235	292	257	5
178	165	170	253	5
139	307	124	235	5
293	334	286	265	8
271	297	287	315	8
355	426	403	374	3
36	40	542	272	7
480	1023	781	341	9
153	129	370	100	1
74	27	519	137	7
71	210	533	309	7
118	244	574	331	7
200	185	521	231	7
207	352	239	241	4
33	253	192	221	1
125	295	273	335	5
259	346	322	280	8
442	655	586	405	9
330	344	368	377	8
618	173	238	248	6
150	305	314	222	4
0	0	584	214	7
262	277	280	313	8
116	188	567	103	7
218	263	298	138	4
273	192	227	22	4
341	406	374	319	8
87	23	512	128	7
320	355	365	343	8
247	271	278	259	8
0	211	137	169	1
129	309	291	206	4
75	53	133	135	1
131	236	568	239	7
252	323	270	291	8
134	191	547	202	7
113	0	623	292	7
184	303	322	298	8
76	72	574	259	7
88	0	163	513	5
250	287	228	279	5
157	271	267	183	4
202	267	255	280	5
251	188	283	271	5
119	252	576	254	7
153	79	635	193	7
135	220	177	450	5
155	130	544	250	7
247	245	321	320	8
143	81	134	109	1
14	223	534	302	7
339	322	345	254	8
121	92	127	192	1
87	78	584	175	7
206	260	252	121	4
213	216	540	118	7
184	327	304	207	4
73	225	535	299	7
132	130	197	172	1
251	279	277	207	4
76	100	481	259	7
230	531	106	512	2
215	223	250	226	5
249	211	293	203	4
37	148	533	149	7
213	260	548	128	7
176	469	280	193	4
160	139	224	159	1
240	247	272	250	5
615	346	269	195	6
81	40	175	171	1
199	274	568	335	7
333	423	390	279	8
0	0	533	156	7
0	208	551	180	7
271	240	274	251	5
276	283	261	159	4
173	321	240	255	5
244	277	274	229	4
181	305	244	318	5
97	371	261	178	4
117	128	163	38	1
219	232	302	221	4
333	414	384	620	3
355	392	403	390	3
148	310	292	258	5
179	279	269	242	5
248	197	229	247	5
162	269	271	268	5
77	92	188	55	1
112	274	250	301	5
251	370	296	346	8
238	263	244	259	5
32	77	524	125	7
69	151	552	241	7
271	294	279	182	4
247	251	287	305	5
81	123	552	313	7
0	297	52	499	2
99	115	600	308	7
82	484	156	524	2
217	132	541	256	7
103	196	484	210	7
293	278	292	262	8
32	0	531	290	7
390	510	543	242	9
168	200	270	304	5
124	153	564	244	7
138	161	460	221	7
166	0	556	208	7
239	343	282	179	4
1	571	99	563	2
46	54	548	293	7
109	159	567	350	7
45	466	0	508	2
252	228	266	218	4
206	76	597	268	7
230	265	323	209	4
97	115	539	232	7
221	294	269	283	5
224	241	196	182	4
90	205	556	258	7
89	278	90	107	1
191	314	234	344	5
42	59	623	219	7
171	261	288	258	5
171	274	245	225	5
133	182	128	212	1
218	272	243	249	5
234	286	292	295	8
145	292	317	287	5
175	260	250	258	5
141	146	66	127	1
192	190	543	293	7
149	222	121	81	1
156	244	199	265	5
215	277	312	265	8
101	179	185	233	1
613	244	175	241	6
79	147	589	280	7
207	303	311	273	8
0	589	0	503	2
131	186	538	278	7
115	170	557	250	7
164	173	547	233	7
133	0	565	213	7
130	149	526	302	7
95	122	162	246	1
367	422	311	210	8
108	136	97	137	1
29	159	223	175	1
132	172	553	213	7
38	434	110	463	2
221	298	301	256	8
126	5	545	151	7
192	180	278	257	5
182	251	276	261	5
187	95	515	243	7
67	7	553	216	7
124	89	510	88	7
164	122	632	282	7
166	53	123	91	1
284	271	301	201	4
51	106	628	209	7
123	123	587	253	7
213	172	268	296	5
638	682	519	467	9
347	373	366	420	3
603	217	301	226	6
152	208	253	406	5
96	90	553	222	7
0	109	518	100	7
121	30	532	169	7
166	251	241	236	5
520	55	133	316	6
143	87	234	269	1
317	349	377	309	8
83	160	546	159	7
280	194	343	320	8
84	201	588	168	7
42	204	553	250	7
11	170	562	142	7
231	238	221	300	5
368	337	344	276	8
228	248	299	278	5
209	328	258	242	4
224	279	259	301	5
224	206	263	162	4
213	304	215	283	5
118	86	516	241	7
140	251	485	123	7
107	92	595	143	7
32	4	578	298	7
198	196	479	293	7
291	278	192	244	4
171	327	300	285	5
143	213	393	223	4
322	354	361	344	8
124	253	212	206	5
335	287	268	280	8
134	316	293	283	5
233	296	246	247	4
258	276	260	201	4
150	250	572	250	7
337	255	299	264	8
641	30	220	256	6
219	319	184	189	4
147	0	156	240	1
298	281	219	172	4
233	244	550	244	7
88	46	582	227	7
244	231	263	293	5
254	299	267	308	8
296	307	335	229	8
215	306	262	286	5
168	150	60	188	1
181	0	584	280	7
257	201	243	265	5
406	477	450	609	3
154	313	259	129	4
146	218	161	146	1
239	262	228	235	4
183	273	205	0	4
264	317	276	168	4
261	302	288	258	8
68	478	185	473	2
603	0	224	339	6
211	159	296	288	5
71	185	551	260	7
0	79	1	364	1
133	173	569	258	7
88	326	243	249	5
243	346	285	202	4
228	302	284	206	4
136	104	545	62	7
142	187	541	192	7
180	261	308	241	5
18	605	0	480	2
159	101	144	16	1
170	152	546	234	7
210	305	281	263	5
98	0	514	256	7
161	395	286	344	8
79	177	591	217	7
259	272	334	320	8
637	145	259	271	6
70	155	576	227	7
92	180	583	343	7
263	291	288	288	8
137	104	389	233	7
238	295	273	248	8
40	224	597	236	7
262	236	290	220	4
538	45	329	223	6
116	271	221	285	5
275	257	260	288	8
255	269	304	279	8
127	208	142	247	1
410	447	390	559	3
211	195	308	286	5
32	129	195	329	1
218	280	329	313	8
105	171	237	78	1
38	171	580	190	7
128	175	190	8	1
220	155	572	215	7
137	190	0	0	1
59	96	511	260	7
135	248	582	246	7
67	0	514	2	7
0	341	0	545	2
381	407	375	337	8
315	281	264	301	8
422	533	276	370	3
267	317	204	248	8
112	200	578	262	7
103	228	439	217	7
516	605	242	315	9
230	379	242	289	8
116	13	586	262	7
0	48	0	115	1
248	247	323	304	8
157	174	103	489	5
278	245	288	265	8
90	325	321	252	5
83	0	432	100	7
188	49	581	247	7
277	372	379	336	8
179	316	307	319	8
479	635	407	587	3
51	72	124	346	1
29	229	164	474	5
151	313	313	217	4
83	171	0	561	2
94	94	527	205	7
257	302	222	234	4
228	258	217	258	5
227	297	238	304	5
190	183	289	311	5
358	462	405	548	3
68	143	612	240	7
217	302	278	317	8
258	268	341	325	8
128	30	188	23	1
199	280	243	265	5
96	425	81	539	2
605	248	134	271	6
231	277	247	0	4
118	0	605	286	7
52	107	580	204	7
234	325	200	266	5
138	174	534	130	7
247	268	235	309	5
219	297	249	202	4
221	314	285	211	4
124	86	606	256	7
230	356	267	328	8
31	143	392	191	7
98	201	588	268	7
89	208	204	169	1
232	307	326	308	8
66	218	578	295	7
192	272	162	203	4
189	155	529	236	7
187	328	301	158	4
81	327	240	235	5
109	180	589	212	7
185	273	302	304	5
50	5	329	260	1
232	286	259	252	5
0	127	641	339	7
105	128	544	247	7
133	172	182	77	1
210	281	295	238	4
131	201	575	290	7
222	267	148	199	4
202	266	563	293	7
333	434	370	368	8
120	93	436	51	7
94	214	554	247	7
67	195	178	507	5
0	574	193	453	2
268	399	331	347	8
158	184	589	268	7
61	90	420	198	7
124	130	554	290	7
658	297	291	356	6
145	175	200	84	1
206	339	277	270	8
240	34	285	256	1
230	289	243	321	5
